,mlod.name,sample.name,site,community,type,samplings,period,season,year,ssnyear,EC,Be,Al,V,Cr,Mn,Fe,Co,Ni,Cu,Zn,As,Se,Mo,Ag,Cd,Sn,Sb,Ba,Pb,pollution_index,pollution_index_selected_analytes,pli_contaminants
198,IW.2.5.DM,D308IWA23-20190730,D308,Dewey-Humboldt,A,First Monsoon,First,Monsoon,Water Year 2,Monsoon Water Year 2,423.8,1.291813917,2.646690787,7.113988706,3.318591661,6.56243207,1.224991462,8.320622927,8.531908675,7.03719615,5.107283705,26.11203954,0.609923301,4.415940728,0.192785387,0.704155333,2.325908104,0.909468598,6.165202926,2.809956332,2.892035496,3.296752306,4.205253381
199,IW.3.3.DM,H215IWA31-20191217,H215,Hayden/Winkelman,A,First Winter,First,Winter,Water Year 3,Winter Water Year 3,68.3,0.328659371,0.617366,1.044529018,0.248894375,0.556068568,1.037993748,1.616923837,1.044487974,16.8369059,31.32985188,5.894654032,0.310333914,17.72100659,0.105155665,5.66140888,2.353819002,1.507201104,25.54102441,2.738349361,1.85838218,2.054685712,2.596170999
200,"IW.3.4,5,6.DM",G401IWA32-20200225,G401,Globe/Miami,A,Last Winter,Last,Winter,Water Year 3,Winter Water Year 3,4.154,0.730354158,1.458998056,0.799810791,0.176742037,0.568271145,0.814655422,1.932333893,0.660162565,2.709080067,8.795338066,0.759286256,0.182885548,0.816131268,0.389465428,1.395635871,0.279108973,1.153137543,1.334060778,2.733410949,0.905993194,0.997597663,1.185586862
201,IW.3.1.DM,T110IWA31-20191203,T110,Tucson,A,First Winter,First,Winter,Water Year 3,Winter Water Year 3,77.89,0.766871866,0.72588813,1.015431424,0.228724989,0.373171813,0.689268281,0.943674171,1.58548658,7.325737222,5.240791597,0.995590954,0.113160433,13.21102268,7.179795157,0.963284496,1.365773239,1.027489785,5.143859068,2.706249684,1.367808115,1.088506061,1.393949715
202,IW.2.6.DM,G427IWA24-20190910,G427,Globe/Miami,A,Last Monsoon,Last,Monsoon,Water Year 2,Monsoon Water Year 2,54.53,2.178281276,2.385144648,0.820701371,1.56489479,8.98024488,1.06711437,11.57185138,3.609542696,42.29264049,28.53832324,3.120481321,0.342910402,9.081300331,0.331045613,21.23450823,0.872401612,1.374880096,12.98406592,2.701311272,3.346324647,4.452765889,6.401094436
203,IW.1.4.DM,D303IWA13-20180619,D303,Dewey-Humboldt,A,First Monsoon,First,Monsoon,Water Year 1,Monsoon Water Year 1,80.04,0.274613163,3.113179798,1.871199127,0.830271711,6.016153941,1.923645729,10.77097226,3.872107353,1.739528631,53.6701724,2.048220974,0.080138161,0.489433431,1.41005958,4.622075608,0.161604095,1.756399313,2.574900716,2.68402683,1.786635665,2.101284208,2.850623154
204,IW.1.2.DM,T101IWA12-20180220,T101,Tucson,A,Last Winter,Last,Winter,Water Year 1,Winter Water Year 1,72.3,0.292689429,1.996729112,2.366604318,1.048184246,0.903132543,1.339067288,2.423085358,4.44340188,9.513840353,7.919040815,1.678022626,0.026164064,10.08306466,0.242247496,1.898966103,1.751873984,1.896537556,8.152180978,2.671680801,1.688260734,1.599994494,2.363460953
205,IW.3.1.DM,G401IWA31-20191203,G401,Globe/Miami,A,First Winter,First,Winter,Water Year 3,Winter Water Year 3,5.84,0.766871866,0.969282187,0.529725431,0.319591189,0.549399718,0.602387747,1.150539545,0.768362286,3.002964492,14.68586807,0.296306832,0.113160433,0.803455883,2.21800561,2.336105734,5.223989602,0.74149337,1.012058914,2.671680801,1.046551819,0.956934266,1.211839628
206,IW.1.2.DM,T159IWA12-20180220,T159,Tucson,A,Last Winter,Last,Winter,Water Year 1,Winter Water Year 1,58.18,0.103527702,6.128767753,3.728968595,1.860989685,0.412901131,2.017986918,2.319141471,4.241429067,5.880360185,5.453595084,6.203924288,0.815669542,12.64267475,0.356945064,1.635612008,3.200449552,4.425317852,6.867144705,2.666742389,2.349822815,2.14446839,2.354419766
207,IW.2.5.DM,G408IWA23-20190730,G408,Globe/Miami,A,First Monsoon,First,Monsoon,Water Year 2,Monsoon Water Year 2,81.86,2.426601689,0.974552146,1.697359654,1.097464084,15.15389719,0.735716876,20.72061741,5.141650747,37.75079028,37.64922541,4.616830821,0.376172711,13.23555568,0.192785387,36.92590568,1.688609284,1.715787822,21.95703596,2.651927153,3.939030216,4.835220184,7.237256049
208,"IW.3.4,5,6.DM",T040IWA32-20200303,T040,Tucson,A,Last Winter,Last,Winter,Water Year 3,Winter Water Year 3,37.91,0.730354158,0.722765191,1.243735624,0.693660513,0.939172711,0.584819107,1.323324957,1.750238689,5.423503487,2.456545204,0.759286256,0.182885548,11.32198137,0.389465428,1.784047952,0.279108973,0.990500915,2.073513731,2.634642712,1.143291343,1.152752058,1.449489509
209,IW.3.2.DM,T039IWA31-20191210,T039,Tucson,A,First Winter,First,Winter,Water Year 3,Winter Water Year 3,31.8,1.168566653,0.818405197,1.044529018,0.939643842,0.267463448,0.862788682,1.052900452,3.618198674,45.12461768,44.20324918,1.833398521,0.125733814,6.713865441,0.272625799,1.597869282,5.941299662,1.045412227,2.464595579,2.617358271,1.75643076,1.875649931,2.573419617
210,"IW.3.4,5,6.DM",G426IWA32-20200225,G426,Globe/Miami,A,Last Winter,Last,Winter,Water Year 3,Winter Water Year 3,24.24,0.730354158,0.636298818,1.0937711,0.176742037,0.493636782,0.900091959,1.034326872,1.863631996,8.338302652,5.273157146,0.759286256,0.182885548,1.182490795,0.389465428,3.382762221,0.535424046,1.365346882,2.54927427,2.585258594,1.068576422,1.186717257,1.442431773
211,IW.1.2.DM,T182IWA12-20180220,T182,Tucson,A,Last Winter,Last,Winter,Water Year 1,Winter Water Year 1,66.98,0.166301642,0.9487879,1.379524396,0.407546344,2.718620507,0.700820263,3.24611646,5.164733354,25.82976932,21.7739234,0.960774902,0.113126142,10.03399865,0.184489773,2.235834014,0.970368861,1.145129643,2.564130181,2.553158917,1.569083768,1.628414687,2.240491128
212,IW.1.2.DM,H222IWA12-20180227,H222,Hayden/Winkelman,A,Last Winter,Last,Winter,Water Year 1,Winter Water Year 1,56.87,0.501935895,3.263471236,0.899041048,0.461192751,3.152805202,2.726749169,4.31963529,2.065893342,5.156335828,7.043552702,1.579870988,0.043378166,2.011706332,0.144861666,2.511581243,0.209796911,0.91537919,5.307274085,2.525997652,1.335637421,1.716672911,2.299526125
213,IW.3.1.DM,G400IWA31-20191203,G400,Globe/Miami,A,First Winter,First,Winter,Water Year 3,Winter Water Year 3,6.775,0.766871866,1.101226359,0.529725431,0.228724989,1.177974293,0.179753659,2.620749142,11.5211063,3.331580713,2.720324432,0.719655217,0.113160433,0.895454648,3.041724989,1.96065011,2.328699194,0.498587082,1.421339253,2.506244004,1.132664749,1.070652711,1.544626965
214,"IW.3.4,5,6.DM",T121IWA32-20200218,T121,Tucson,A,Last Winter,Last,Winter,Water Year 3,Winter Water Year 3,46.06,0.730354158,1.072924724,1.145251459,0.461816546,0.162748315,0.529947191,1.046254859,1.103348623,4.050261717,1.341552025,2.898251197,0.182885548,23.06511264,0.389465428,1.11031213,3.28604297,1.008042029,7.59137035,2.498836387,1.254669567,1.058305409,1.321995909
215,IW.1.2.DM,T170IWA12-20180220,T170,Tucson,A,Last Winter,Last,Winter,Water Year 1,Winter Water Year 1,33.19,0.052055993,1.257568491,0.602170979,0.794091576,1.033955513,0.792995455,2.61393315,1.881521017,14.92665713,138.6054656,0.843548511,0.110931515,4.002150727,0.201743091,10.42431555,0.552542729,6.295734402,3.444342888,2.488959563,1.582542635,1.744658094,2.407842403
216,"IW.3.4,5,6.DM",T117IWA32-20200218,T117,Tucson,A,Last Winter,Last,Winter,Water Year 3,Winter Water Year 3,180,0.730354158,0.800643482,1.200462279,0.391951459,0.177930591,0.534279184,1.859061973,3.173858486,5.877688508,9.863401198,3.192706111,0.182885548,12.09477099,0.389465428,2.814649698,0.279108973,1.241796431,3.563190173,2.486490357,1.325909904,1.367300859,1.788090886
217,IW.2.3.DM,H205IWA22-20190226,H205,Hayden/Winkelman,A,Last Winter,Last,Winter,Water Year 2,Winter Water Year 2,NA,0.268039976,0.711639721,0.796826422,0.238913648,2.329840748,1.601874887,3.854443797,1.86622879,42.85369258,4.211567124,11.06520824,0.123447745,21.53997755,0.405628243,16.83212909,0.102339957,1.785189618,8.854122757,2.481551945,1.867042884,2.203903361,2.948363546
218,IW.1.1.DM,H221IWA11-20180116,H221,Hayden/Winkelman,A,First Winter,First,Winter,Water Year 1,Winter Water Year 1,28.64,0.098050046,0.575401507,0.448998259,19.07982273,3.020847109,0.581449779,3.917491728,1.801020424,8.560051809,55.9114867,4.09459003,0.39823328,3.644786634,0.086792371,10.07505451,0.652928923,0.697831251,5.868084713,2.448958427,1.830588985,2.689249057,3.677095163
219,IW.2.1.DM,T120IWA21-20181211,T120,Tucson,A,First Winter,First,Winter,Water Year 2,Winter Water Year 2,35.48,0.063997283,0.45536354,0.588368274,0.207578324,0.058246019,0.194073304,0.48563947,0.611112025,3.283490535,4.107188227,0.580576198,0.018288555,6.48897957,0.116002278,0.842733103,1.453227384,1.192414384,8.141039045,2.428957859,0.584586755,0.492280439,0.722712063
220,IW.1.2.DM,T182IWA11-20180109,T182,Tucson,A,First Winter,First,Winter,Water Year 1,Winter Water Year 1,134.8,0.665170049,3.183445925,4.159463769,1.53848745,13.99323353,0.803584773,25.57701211,20.54063505,15.18580976,45.0852104,2.26859918,0.13122038,20.54230205,0.210311331,6.157134234,0.433456234,1.662592489,6.135491105,2.421797162,3.227013402,3.546302179,5.477093398
221,"IW.3.4,5,6.DM",T110IWA32-20200218,T110,Tucson,A,Last Winter,Last,Winter,Water Year 3,Winter Water Year 3,69.72,0.730354158,0.656597921,1.910742011,0.294015577,0.34536129,0.864473346,1.239658648,1.496041477,7.817325716,3.818325698,2.87973202,0.182885548,11.80037495,0.389465428,0.950046376,0.600735545,1.195083684,4.813315056,2.402537356,1.263425736,1.201518101,1.469099444
222,"IW.3.4,5,6.DM",T113IWA32-20200225,T113,Tucson,A,Last Winter,Last,Winter,Water Year 3,Winter Water Year 3,87.26,0.730354158,0.645667635,0.976634632,1.560528222,0.702499485,0.281820236,1.649811001,2.464068315,4.21323399,8.285580662,0.759286256,0.182885548,12.71627376,0.389465428,1.085525862,0.279108973,1.656491232,5.760379361,2.397105103,1.271705572,1.285147087,1.7613253
223,IW.3.1.DM,T188IWA31-20191203,T188,Tucson,A,First Winter,First,Winter,Water Year 3,Winter Water Year 3,64.52,0.766871866,0.448922479,1.300438628,0.444350274,0.440569764,0.644504349,0.840071084,2.479649075,2.970904373,21.89529421,1.491904897,0.113160433,6.832441627,1.162359569,1.213963795,0.294087821,0.71117775,3.12308382,2.394635897,1.169177985,1.200339747,1.574323573
224,IW.3.1.DM,H211IWA31-20191203,H211,Hayden/Winkelman,A,First Winter,First,Winter,Water Year 3,Winter Water Year 3,40.22,0.766871866,0.869738507,0.808763897,0.228724989,0.812322672,0.592761095,1.184449108,1.304167305,5.231142772,3.175869541,1.279119554,0.113160433,1.82157555,4.029019848,1.302405704,0.239010317,1.158094814,1.844361309,2.390438247,1.051024888,1.021753814,1.311356139
225,IW.2.6.DM,T144IWA24-20190924,T144,Tucson,A,Last Monsoon,Last,Monsoon,Water Year 2,Monsoon Water Year 2,46.67,0.292141663,0.34840288,3.570797058,0.94172316,0.226457115,1.17180421,0.996668513,2.443005436,5.500982108,5.303904418,2.716763263,0.342910402,20.30514968,0.331045613,1.848548581,1.545333344,1.239889788,5.136431113,2.344017176,1.480238218,1.321783782,1.510728212
226,IW.1.3.DM,G418IWA13-20180717,G418,Globe/Miami,A,First Monsoon,First,Monsoon,Water Year 1,Monsoon Water Year 1,NA,0.502118484,1.668039784,5.055520448,1.495237634,8.351670306,2.383559026,6.393401029,7.67785221,5.089543913,2.212185306,3.281598161,0.122876227,3.884801191,1.117571044,1.701520947,0.456250134,8.114671597,9.600632268,2.336362637,2.403578694,2.227130187,2.880411006
227,IW.1.3.DM,T159IWA13-20180619,T159,Tucson,A,First Monsoon,First,Monsoon,Water Year 1,Monsoon Water Year 1,44.14,0.083242115,0.492058073,1.103470298,3.291560526,1.199541637,0.176384331,1.669918179,4.33087417,4.688792424,3.426702549,1.879696463,0.046064297,7.564342914,0.34370324,1.183262622,0.604456998,0.780770211,4.657327994,2.316855911,1.087956371,1.062319838,1.663584787
228,IW.2.6.DM,H204IWA24-20190924,H204,Hayden/Winkelman,A,Last Monsoon,Last,Monsoon,Water Year 2,Monsoon Water Year 2,56.89,0.292141663,0.587893263,3.920714279,1.105989289,1.548024516,2.32676178,2.711061044,2.742213732,23.26228811,5.153404613,12.58748459,0.342910402,11.00714115,0.331045613,8.632944386,0.424524747,1.868509907,8.181892799,2.280558584,2.247327099,2.509304701,3.027712912
229,IW.1.1.DM,D302IWA12-20180227,D302,Dewey-Humboldt,A,Last Winter,Last,Winter,Water Year 1,Winter Water Year 1,285.8,0.112492799,0.320686797,3.653613287,1.610847719,0.133206729,0.105676572,6.224705213,4.177951898,1.099929254,1.06968141,5.665016238,0.568545446,10.45514856,0.061477118,0.754009531,3.774483672,0.602308449,11.12707709,2.252903478,1.116643493,0.897399336,1.136216205
230,IW.3.1.DM,T009IWA31-20191203,T009,Tucson,A,First Winter,First,Winter,Water Year 3,Winter Water Year 3,27.14,0.766871866,0.573644854,0.529725431,0.362841006,0.207443799,0.583615775,0.548857802,1.071610038,2.152837,6.858259931,0.66761633,0.113160433,6.677065934,1.185532761,0.93483662,0.139554486,2.520581732,2.563015988,2.245248939,0.886145873,0.851793275,1.059147981
231,IW.2.1.DM,T108IWA21-20181218,T108,Tucson,A,First Winter,First,Winter,Water Year 2,Winter Water Year 2,325.7,0.045647135,0.374947862,1.460848441,0.79679469,0.897598817,0.206178818,2.157261648,2.17380453,5.410145104,6.213376358,2.113038093,0.053116821,5.904276307,0.330656148,0.691198875,1.04479792,0.505260332,13.68972168,2.224507609,1.018441284,0.938091092,1.397745472
232,"IW.3.4,5,6.DM",H214IWA32-20200225,H214,Hayden/Winkelman,A,Last Winter,Last,Winter,Water Year 3,Winter Water Year 3,48.57,0.730354158,1.134017218,1.004240042,0.76123835,1.477079305,0.733069547,2.462277315,1.336482955,22.87756668,6.072586218,5.665016238,0.182885548,4.853445967,0.684096023,6.250082738,0.279108973,1.628654248,2.577129103,2.221791483,1.672512889,1.916316985,2.589161729
233,IW.2.4.DM,T111IWA23-20190716,T111,Tucson,A,First Monsoon,First,Monsoon,Water Year 2,Monsoon Water Year 2,63.9,0.618062206,1.367847274,2.333030171,0.706968148,15.92010548,2.180677336,11.93991498,3.505670964,5.527698874,5.689863595,1.703764282,0.548656643,17.35710036,0.467358513,3.76018948,0.894637293,2.593034157,7.30539407,2.211420818,2.583876553,2.473764813,2.869439171
234,IW.3.1.DM,H216IWA31-20191203,H216,Hayden/Winkelman,A,First Winter,First,Winter,Water Year 3,Winter Water Year 3,60.88,0.766871866,0.556078323,0.529725431,0.338928848,1.963763456,0.5020299,2.145333661,1.145762913,9.77566466,2.547977881,5.146479282,0.113160433,9.657825926,2.348476528,10.22715206,1.569522789,0.850744001,13.03234763,2.203519359,1.700117461,1.654398553,2.353027808
235,IW.3.2.DM,G417IWA31-20191210,G417,Globe/Miami,A,First Winter,First,Winter,Water Year 3,Winter Water Year 3,59.75,1.168566653,2.221190351,1.044529018,1.025311747,5.916830645,1.158086231,5.384634129,2.969000347,12.08666491,6.783010028,1.833398521,0.125733814,2.243134337,0.49442636,3.416561677,0.409359826,0.779244897,4.727893569,2.199074789,1.801987377,2.242876763,3.095006592
236,IW.2.2.DM,G412IWA21-20181218,G412,Globe/Miami,A,First Winter,First,Winter,Water Year 2,Winter Water Year 2,35.47,0.163854955,0.849634587,0.273442775,1.036540065,1.224656242,2.5751294,2.298693494,1.109119274,2.483056227,4.308663772,0.748730325,0.662845807,2.432856235,0.364734373,3.101100088,0.223287178,0.58362335,13.99426785,2.185247235,1.165896519,1.531115396,1.575925145
237,IW.3.3.DM,G404IWA31-20191217,G404,Globe/Miami,A,First Winter,First,Winter,Water Year 3,Winter Water Year 3,NA,0.520377337,1.242734531,1.044529018,0.331651234,0.658513454,0.511897218,2.194749607,0.847997281,4.143770398,7.368017335,2.037109468,0.089156704,1.191895113,0.105155665,4.058751341,0.273433757,1.942868975,2.316779268,2.170678921,1.003031817,1.160689275,1.578923129
238,IW.1.4.DM,G409IWA13-20180619,G409,Globe/Miami,A,First Monsoon,First,Monsoon,Water Year 1,Monsoon Water Year 1,77.73,0.688723971,1.768364199,2.874693076,0.610695721,5.847304337,0.583615775,7.572567743,4.322218192,13.61219225,7.319469011,2.444531361,0.07880081,4.755313951,0.364150175,7.920339189,2.774343187,8.433080938,10.13915903,2.146480703,2.483216965,2.242625508,3.43642829
239,"IW.3.4,5,6.DM",T008IWA32-20200225,T008,Tucson,A,Last Winter,Last,Winter,Water Year 3,Winter Water Year 3,57.12,1.120545867,0.723545925,1.697359654,0.984765044,0.219504485,0.487349256,1.517239946,1.755720808,3.988813156,2.826321607,1.523943074,0.182885548,12.23379135,0.389465428,1.609699092,0.52063127,1.527602181,3.836538929,2.146480703,1.241500469,1.151328889,1.471564563
240,IW.2.4.DM,D326IWA23-20190716,D326,Dewey-Humboldt,A,First Monsoon,First,Monsoon,Water Year 2,Monsoon Water Year 2,135.8,2.269575546,8.441694436,7.261714953,1.604817697,27.29971741,4.327180058,37.2323594,20.24344649,4.547193564,33.67635422,3.881619495,0.548656643,1.720172467,0.467358513,6.588077298,1.923060821,0.801552617,10.29514609,2.140060767,4.316108087,5.419670001,6.812171578
241,"IW.3.4,5,6.DM",T178IWA32-20200225,T178,Tucson,A,Last Winter,Last,Winter,Water Year 3,Winter Water Year 3,27.84,0.730354158,0.544172118,0.734080072,0.176742037,0.324787179,0.501307901,1.050855654,1.373415127,9.834441545,8.673967256,0.759286256,0.182885548,8.807348452,0.389465428,1.247481588,2.380799536,1.179067884,2.641380916,2.138579244,1.127268501,1.021058448,1.273602758
242,IW.1.4.DM,T187IWA13-20180619,T187,Tucson,A,First Monsoon,First,Monsoon,Water Year 1,Monsoon Water Year 1,25.42,0.175704952,1.570838308,0.614779936,0.999320271,1.613294111,0.694803605,3.029708696,2.186788497,3.564016577,6.895480313,1.005776502,0.041560741,6.566667416,1.854050168,1.502385819,7.884828474,1.971468616,4.575620485,2.125739373,1.538266907,1.19513765,1.703900924
243,IW.3.1.DM,G418IWA31-20191203,G418,Globe/Miami,A,First Winter,First,Winter,Water Year 3,Winter Water Year 3,39.93,0.766871866,1.576108268,1.049005571,1.044857337,1.261263971,1.357598593,1.355019322,1.709555593,2.015779991,1.627177999,1.654503271,0.113160433,1.756971973,1.383575931,1.303814015,0.579523263,1.727037014,2.648066076,2.118331755,1.237606484,1.241257675,1.530683475
244,IW.1.2.DM,D311IWA12-20180220,D311,Dewey-Humboldt,A,Last Winter,Last,Winter,Water Year 1,Winter Water Year 1,15.65,0.034691822,0.911898183,0.4404182,0.336433666,2.461798841,0.456303303,3.515348167,1.57885033,11.08211451,48.85579691,0.979294079,0.106245073,0.32269078,0.151365738,1.18298096,0.440713068,1.06161869,1.315490889,2.088454364,0.895293536,1.100090874,1.473857018
245,"IW.3.4,5,6.DM",T038IWA32-20200303,T038,Tucson,A,Last Winter,Last,Winter,Water Year 3,Winter Water Year 3,34.1,0.730354158,0.654646084,0.667603261,0.61859713,0.462137108,0.507805891,1.162467532,1.047950365,5.038782057,5.392909679,0.759286256,0.182885548,10.62687959,0.666959545,1.073132728,0.595339438,2.032481185,2.341291521,2.049687831,1.125216165,1.026976681,1.280831085
246,"IW.3.4,5,6.DM",T153IWA32-20200218,T153,Tucson,A,Last Winter,Last,Winter,Water Year 3,Winter Water Year 3,451.6,0.730354158,0.36694533,1.700344023,0.585951836,0.109156303,0.311181525,1.654922995,3.886533982,9.545900473,10.68872271,3.285301996,0.182885548,24.58207005,0.389465428,1.38098944,0.483137631,1.688332166,5.986931998,2.046971704,1.382821529,1.266221481,1.715189287
247,"IW.3.4,5,6.DM",T163IWA32-20200218,T163,Tucson,A,Last Winter,Last,Winter,Water Year 3,Winter Water Year 3,46.8,0.730354158,0.459462398,2.403908926,0.667461105,0.124111553,0.480129267,0.780260749,1.294068664,2.081503235,0.692541845,3.150112004,0.182885548,18.29753218,0.389465428,1.117353683,0.279108973,1.279547958,3.019835241,2.019810439,0.960680408,0.836217485,1.009804984
248,IW.1.2.DM,H206IWA11-20180116,H206,Hayden/Winkelman,A,First Winter,First,Winter,Water Year 1,Winter Water Year 1,41.65,0.222758018,1.215408815,0.951267499,0.550395497,2.39085363,0.600943749,4.53945105,1.909797211,19.59140447,24.48453817,11.01335455,0.336966621,9.085389165,0.198627368,16.79269639,1.540681528,1.956215474,12.18184675,2.003760601,2.292413514,2.637147771,3.637114991
